생산월	line	prc	model	dr	설비수	wpd	send	capa	생산목표
26년 8월	17	KIZ_37	VITA	D1z	7	401	0	157192	112200
26년 8월	17	KIZ_38	KANO	D1z	4	407	0	70004	112200
26년 8월	17	KIZ_39	MIRA	D1z	6	452	300	135600	112200
26년 8월	17	KIZ_40	KIYO	D1z	8	400	0	137600	112200
26년 8월	17	KIZ_41	LUMI	D1z	5	376	0	103400	112200
26년 8월	17	KIZ_42	MIRA	D1z	4	370	0	78440	112200
26년 8월	17	KIZ_43	VITA	D1z	5	356	200	99680	112200
26년 8월	17	KIZ_44	MIRA	D1z	6	430	500	123840	112200
26년 8월	17	KIZ_45	VITA	D1z	7	361	0	118769	112200
26년 8월	17	KIZ_46	KIYO	D1z	4	375	200	72000	112200
26년 8월	17	KIZ_47	ARIA	D1z	4	425	500	93500	112200
26년 8월	17	KIZ_48	MIRA	D1z	8	432	0	145152	112200
26년 8월	17	KIZ_49	TERRA	D1z	4	398	100	74824	112200
26년 8월	17	KIZ_50	VITA	D1z	6	428	300	110424	112200
26년 9월	16	KIZ_01	SERA	D1z	6	434	500	111972	110500
26년 9월	16	KIZ_02	ARIA	D1z	5	416	0	91520	110500
26년 9월	16	KIZ_03	NOVA	D1z	8	362	100	121632	110500
26년 9월	16	KIZ_04	MIRA	D1z	4	371	0	68264	110500
26년 9월	16	KIZ_05	KIYO	D1z	3	347	0	57255	110500
26년 9월	16	KIZ_06	KIYO	D1z	7	358	100	112770	110500
26년 9월	16	KIZ_07	KANO	D1z	6	356	500	104664	110500
26년 9월	16	KIZ_08	KIYO	D1z	5	359	0	75390	110500
26년 9월	16	KIZ_09	ARIA	D1z	4	334	500	68136	110500
26년 9월	16	KIZ_10	KANO	D1z	3	421	0	64413	110500
26년 9월	16	KIZ_11	KANO	D1z	6	410	0	120540	110500
26년 9월	16	KIZ_12	KIYO	D1z	4	460	0	90160	110500
26년 9월	16	KIZ_13	VITA	D1z	6	403	0	123318	110500
26년 9월	16	KIZ_14	SERA	D1z	7	415	0	153965	110500
26년 9월	16	KIZ_15	NOVA	D1z	5	429	0	102960	110500
26년 9월	16	KIZ_16	KIYO	D1z	3	450	0	62100	110500
26년 9월	16	KIZ_17	TERRA	D1z	8	376	0	126336	110500
26년 9월	16	KIZ_18	LUMI	D1z	3	359	0	50619	110500
26년 9월	16	KIZ_19	KIYO	D1z	8	447	100	171648	110500
26년 9월	16	KIZ_20	NOVA	D1z	8	429	0	161304	110500
26년 9월	16	KIZ_21	ELON	D1z	7	432	0	136080	110500
26년 9월	16	KIZ_22	LUMI	D1z	6	441	0	129654	110500
26년 9월	16	KIZ_23	KANO	D1z	6	445	0	125490	110500
26년 9월	16	KIZ_24	NOVA	D1z	3	401	0	63759	110500
26년 9월	16	KIZ_25	NOVA	D1z	3	349	500	43974	110500
26년 9월	16	KIZ_26	ELON	D1z	5	433	200	110415	110500
26년 9월	16	KIZ_27	MIRA	D1z	4	405	300	68040	110500
26년 9월	16	KIZ_28	LUMI	D1z	5	431	0	116370	110500
26년 9월	16	KIZ_29	SERA	D1z	5	377	0	94250	110500
26년 9월	16	KIZ_30	LUMI	D1z	5	442	100	110500	110500
26년 9월	16	KIZ_31	KANO	D1z	7	418	300	158004	110500
26년 9월	16	KIZ_32	SERA	D1z	3	386	0	52110	110500
26년 9월	16	KIZ_33	TERRA	D1z	6	329	0	92778	110500
26년 9월	16	KIZ_34	TERRA	D1z	6	330	0	97020	110500
26년 9월	16	KIZ_35	MIRA	D1z	5	404	300	117160	110500
26년 9월	16	KIZ_36	VITA	D1z	8	340	0	114240	110500
26년 9월	16	KIZ_37	TERRA	D1z	6	422	0	144324	110500
26년 9월	16	KIZ_38	SERA	D1z	6	460	500	121440	110500
26년 9월	16	KIZ_39	ARIA	D1z	7	327	0	125895	110500
26년 9월	16	KIZ_40	KIYO	D1z	5	454	100	111230	110500
26년 9월	16	KIZ_41	SERA	D1z	8	420	500	151200	110500
26년 9월	16	KIZ_42	LUMI	D1z	3	451	500	73062	110500
26년 9월	16	KIZ_43	MIRA	D1z	5	456	100	125400	110500
26년 9월	16	KIZ_44	KIYO	D1z	8	340	300	157760	110500
26년 9월	16	KIZ_45	VITA	D1z	7	408	0	159936	110500
26년 9월	16	KIZ_46	LUMI	D1z	4	447	0	84036	110500
26년 9월	16	KIZ_47	LUMI	D1z	4	389	0	84024	110500
26년 9월	16	KIZ_48	MIRA	D1z	7	356	500	107156	110500
26년 9월	16	KIZ_49	KANO	D1z	4	387	0	68112	110500
26년 9월	16	KIZ_50	NOVA	D1z	8	389	0	136928	110500
26년 9월	16	KIB_01	VITA	D1b	5	433	0	123405	102600
26년 9월	16	KIB_02	NOVA	D1b	3	356	0	60876	102600
26년 9월	16	KIB_03	KIYO	D1b	3	357	0	44982	102600
26년 9월	16	KIB_04	LUMI	D1b	3	406	0	65772	102600
26년 9월	16	KIB_05	ARIA	D1b	3	344	500	51600	102600
26년 9월	16	KIB_06	KIYO	D1b	3	376	0	64296	102600
26년 9월	16	KIB_07	VITA	D1b	4	453	0	96036	102600
26년 9월	16	KIB_08	KANO	D1b	5	346	0	98610	102600
26년 9월	16	KIB_09	KIYO	D1b	8	373	0	161136	102600
26년 9월	16	KIB_10	SERA	D1b	3	349	300	59679	102600
26년 9월	16	KIB_11	VITA	D1b	6	394	200	99288	102600
26년 9월	16	KIB_12	SERA	D1b	8	330	0	121440	102600
26년 9월	16	KIB_13	KANO	D1b	8	459	200	172584	102600
26년 9월	16	KIB_14	NOVA	D1b	7	324	300	104328	102600
26년 9월	16	KIB_15	LUMI	D1b	6	405	300	128790	102600
26년 9월	16	KIB_16	SERA	D1b	8	381	500	146304	102600
26년 9월	16	KIB_17	NOVA	D1b	4	414	0	71208	102600
26년 9월	16	KIB_18	KANO	D1b	3	391	0	66861	102600
26년 9월	16	KIB_19	KANO	D1b	4	452	200	104864	102600
26년 9월	16	KIB_20	MIRA	D1b	3	408	200	68544	102600
26년 9월	16	KIB_21	TERRA	D1b	4	387	0	77400	102600
26년 9월	16	KIB_22	KANO	D1b	8	346	0	157776	102600
26년 9월	16	KIB_23	MIRA	D1b	7	383	0	120645	102600
26년 9월	16	KIB_24	MIRA	D1b	5	322	0	74060	102600
26년 9월	16	KIB_25	KANO	D1b	3	427	100	56364	102600
26년 9월	16	KIB_26	TERRA	D1b	8	333	500	154512	102600
26년 9월	16	KIB_27	TERRA	D1b	4	348	0	59856	102600
26년 9월	16	KIB_28	SERA	D1b	5	325	100	71500	102600
26년 9월	16	KIB_29	ARIA	D1b	6	416	0	107328	102600
26년 9월	16	KIB_30	MIRA	D1b	8	441	500	158760	102600
26년 9월	16	KIB_31	LUMI	D1b	6	420	500	143640	102600
26년 9월	16	KIB_32	LUMI	D1b	4	378	200	72576	102600
26년 9월	16	KIB_33	MIRA	D1b	7	405	0	130410	102600
26년 9월	16	KIB_34	KANO	D1b	8	334	0	136272	102600
26년 9월	16	KIB_35	ARIA	D1b	4	341	0	60016	102600
26년 9월	16	KIB_36	ELON	D1b	5	432	100	112320	102600
26년 9월	16	KIB_37	KIYO	D1b	7	406	0	127890	102600
26년 9월	16	KIB_38	ELON	D1b	8	437	200	160816	102600
26년 9월	16	KIB_39	VITA	D1b	3	329	500	53298	102600
26년 9월	16	KIB_40	LUMI	D1b	6	331	300	83412	102600
26년 9월	16	KIB_41	LUMI	D1b	5	381	0	89535	102600
26년 9월	16	KIB_42	LUMI	D1b	3	336	0	53424	102600
26년 9월	16	KIB_43	VITA	D1b	4	394	0	88256	102600
26년 9월	16	KIB_44	NOVA	D1b	3	376	0	50760	102600
26년 9월	16	KIB_45	MIRA	D1b	4	352	0	66176	102600
26년 9월	16	KIB_46	ARIA	D1b	3	411	0	62883	102600
26년 9월	16	KIB_47	TERRA	D1b	7	373	0	143605	102600
26년 9월	16	KIB_48	LUMI	D1b	8	403	500	167648	102600
26년 9월	16	KIB_49	ARIA	D1b	5	409	100	85890	102600
26년 9월	16	KIB_50	KIYO	D1b	8	335	500	155440	102600
26년 9월	17	KIZ_01	ARIA	D1z	6	335	100	108540	110500
26년 9월	17	KIZ_02	NOVA	D1z	6	418	0	130416	110500
26년 9월	17	KIZ_03	ELON	D1z	6	439	0	129066	110500
26년 9월	17	KIZ_04	TERRA	D1z	6	349	0	100512	110500
26년 9월	17	KIZ_05	SERA	D1z	3	415	0	68475	110500
26년 9월	17	KIZ_06	MIRA	D1z	4	355	0	73840	110500
26년 9월	17	KIZ_07	ARIA	D1z	5	342	100	82080	110500
26년 9월	17	KIZ_08	KIYO	D1z	8	451	200	173184	110500
26년 9월	17	KIZ_09	KANO	D1z	8	340	300	127840	110500
26년 9월	17	KIZ_10	MIRA	D1z	5	456	100	129960	110500
26년 9월	17	KIZ_11	MIRA	D1z	4	418	0	90288	110500
26년 9월	17	KIZ_12	TERRA	D1z	5	375	0	82500	110500
26년 9월	17	KIZ_13	KIYO	D1z	5	376	0	99640	110500
26년 9월	17	KIZ_14	NOVA	D1z	5	397	0	115130	110500
26년 9월	17	KIZ_15	LUMI	D1z	7	441	200	175959	110500
26년 9월	17	KIZ_16	ELON	D1z	3	453	200	59796	110500
26년 9월	17	KIZ_17	LUMI	D1z	8	441	0	194040	110500
26년 9월	17	KIZ_18	TERRA	D1z	4	369	300	79704	110500
26년 9월	17	KIZ_19	ELON	D1z	8	373	0	167104	110500
26년 9월	17	KIZ_20	KIYO	D1z	7	383	100	155498	110500
26년 9월	17	KIZ_21	LUMI	D1z	8	388	0	155200	110500
26년 9월	17	KIZ_22	KANO	D1z	3	360	100	56160	110500
26년 9월	17	KIZ_23	LUMI	D1z	6	415	0	141930	110500
26년 9월	17	KIZ_24	KANO	D1z	5	404	0	111100	110500
26년 9월	17	KIZ_25	ELON	D1z	5	397	200	115130	110500
26년 9월	17	KIZ_26	ELON	D1z	4	338	0	56784	110500
26년 9월	17	KIZ_27	KANO	D1z	3	457	0	78147	110500
26년 9월	17	KIZ_28	ELON	D1z	8	412	0	181280	110500
26년 9월	17	KIZ_29	NOVA	D1z	4	382	100	88624	110500
26년 9월	17	KIZ_30	KANO	D1z	8	380	500	142880	110500
26년 9월	17	KIZ_31	MIRA	D1z	8	442	300	173264	110500
26년 9월	17	KIZ_32	TERRA	D1z	6	348	100	112752	110500
26년 9월	17	KIZ_33	KANO	D1z	6	345	0	109710	110500
26년 9월	17	KIZ_34	NOVA	D1z	6	392	300	131712	110500
26년 9월	17	KIZ_35	KIYO	D1z	5	393	300	92355	110500
26년 9월	17	KIZ_36	KANO	D1z	5	448	0	109760	110500
26년 9월	17	KIZ_37	SERA	D1z	3	398	100	59700	110500
26년 9월	17	KIZ_38	KIYO	D1z	3	397	0	66696	110500
26년 9월	17	KIZ_39	KANO	D1z	3	397	500	65505	110500
26년 9월	17	KIZ_40	MIRA	D1z	4	360	300	63360	110500
26년 9월	17	KIZ_41	ELON	D1z	4	350	0	72800	110500
26년 9월	17	KIZ_42	NOVA	D1z	7	323	300	128877	110500
26년 9월	17	KIZ_43	KANO	D1z	4	417	100	88404	110500
26년 9월	17	KIZ_44	VITA	D1z	7	380	100	154280	110500
26년 9월	17	KIZ_45	MIRA	D1z	7	413	300	150332	110500
26년 9월	17	KIZ_46	MIRA	D1z	5	350	0	85750	110500
26년 9월	17	KIZ_47	VITA	D1z	6	460	0	124200	110500
26년 9월	17	KIZ_48	ARIA	D1z	5	364	300	76440	110500
26년 9월	17	KIZ_49	ELON	D1z	8	402	500	141504	110500
26년 9월	17	KIZ_50	ARIA	D1z	3	382	500	58446	110500
26년 10월	16	KIZ_01	NOVA	D1z	5	330	0	90750	107900
26년 10월	16	KIZ_02	ELON	D1z	5	328	0	68880	107900
26년 10월	16	KIZ_03	SERA	D1z	7	337	300	110873	107900
26년 10월	16	KIZ_04	ELON	D1z	4	403	500	75764	107900
26년 10월	16	KIZ_05	LUMI	D1z	8	437	0	202768	107900
26년 10월	16	KIZ_06	NOVA	D1z	6	430	0	118680	107900
26년 10월	16	KIZ_07	SERA	D1z	3	447	0	71073	107900
26년 10월	16	KIZ_08	TERRA	D1z	4	332	0	70384	107900
26년 10월	16	KIZ_09	VITA	D1z	4	330	0	60720	107900
26년 10월	16	KIZ_10	LUMI	D1z	7	381	100	114681	107900
26년 10월	16	KIZ_11	NOVA	D1z	6	323	0	112404	107900
26년 10월	16	KIZ_12	SERA	D1z	8	334	200	141616	107900
26년 10월	16	KIZ_13	ELON	D1z	3	435	200	54810	107900
26년 10월	16	KIZ_14	ARIA	D1z	4	361	300	80864	107900
26년 10월	16	KIZ_15	ELON	D1z	3	426	0	54954	107900
26년 10월	16	KIZ_16	ELON	D1z	8	386	100	169840	107900
26년 10월	16	KIZ_17	ARIA	D1z	6	433	0	135096	107900
26년 10월	16	KIZ_18	SERA	D1z	6	433	200	114312	107900
26년 10월	16	KIZ_19	TERRA	D1z	5	385	0	86625	107900
26년 10월	16	KIZ_20	SERA	D1z	4	426	0	95424	107900
26년 10월	16	KIZ_21	NOVA	D1z	4	328	0	57728	107900
26년 10월	16	KIZ_22	MIRA	D1z	8	453	200	155832	107900
26년 10월	16	KIZ_23	KIYO	D1z	7	348	200	112056	107900
26년 10월	16	KIZ_24	MIRA	D1z	6	430	300	147060	107900
26년 10월	16	KIZ_25	TERRA	D1z	6	458	0	148392	107900
26년 10월	16	KIZ_26	ELON	D1z	8	397	300	136568	107900
26년 10월	16	KIZ_27	KIYO	D1z	4	394	0	88256	107900
26년 10월	16	KIZ_28	KANO	D1z	4	392	200	70560	107900
26년 10월	16	KIZ_29	NOVA	D1z	5	386	500	84920	107900
26년 10월	16	KIZ_30	MIRA	D1z	4	355	0	75260	107900
26년 10월	16	KIZ_31	KIYO	D1z	5	438	0	116070	107900
26년 10월	16	KIZ_32	VITA	D1z	4	397	0	80988	107900
26년 10월	16	KIZ_33	ELON	D1z	3	408	500	51408	107900
26년 10월	16	KIZ_34	ARIA	D1z	5	332	0	73040	107900
26년 10월	16	KIZ_35	ARIA	D1z	5	438	0	107310	107900
26년 10월	16	KIZ_36	KIYO	D1z	7	329	0	119756	107900
26년 10월	16	KIZ_37	KANO	D1z	3	360	0	47520	107900
26년 10월	16	KIZ_38	ARIA	D1z	7	430	500	159530	107900
26년 10월	16	KIZ_39	KIYO	D1z	7	378	0	127008	107900
26년 10월	16	KIZ_40	VITA	D1z	4	397	0	92104	107900
26년 10월	16	KIZ_41	LUMI	D1z	4	400	100	67200	107900
26년 10월	16	KIZ_42	ELON	D1z	8	334	100	138944	107900
26년 10월	16	KIZ_43	SERA	D1z	5	406	0	91350	107900
26년 10월	16	KIZ_44	VITA	D1z	4	370	300	85840	107900
26년 10월	16	KIZ_45	VITA	D1z	8	460	0	176640	107900
26년 10월	16	KIZ_46	KANO	D1z	8	332	200	151392	107900
26년 10월	16	KIZ_47	KIYO	D1z	6	352	300	109824	107900
26년 10월	16	KIZ_48	KANO	D1z	4	413	0	94164	107900
26년 10월	16	KIZ_49	NOVA	D1z	6	406	500	129108	107900
26년 10월	16	KIZ_50	SERA	D1z	6	423	100	109134	107900
26년 10월	16	KIB_01	VITA	D1b	6	344	0	119712	104600
26년 10월	16	KIB_02	TERRA	D1b	4	427	300	92232	104600
26년 10월	16	KIB_03	ARIA	D1b	8	340	0	130560	104600
26년 10월	16	KIB_04	KANO	D1b	8	431	0	158608	104600
26년 10월	16	KIB_05	MIRA	D1b	4	431	0	91372	104600
26년 10월	16	KIB_06	ELON	D1b	5	456	200	102600	104600
26년 10월	16	KIB_07	TERRA	D1b	4	448	300	91392	104600
26년 10월	16	KIB_08	TERRA	D1b	7	340	200	126140	104600
26년 10월	16	KIB_09	ELON	D1b	4	380	0	63840	104600
26년 10월	16	KIB_10	NOVA	D1b	5	360	500	77400	104600
26년 10월	16	KIB_11	TERRA	D1b	5	339	0	96615	104600
26년 10월	16	KIB_12	SERA	D1b	3	328	200	49200	104600
26년 10월	16	KIB_13	VITA	D1b	6	414	100	109296	104600
26년 10월	16	KIB_14	NOVA	D1b	8	321	0	120696	104600
26년 10월	16	KIB_15	NOVA	D1b	7	419	100	152516	104600
26년 10월	16	KIB_16	TERRA	D1b	6	399	0	114912	104600
26년 10월	16	KIB_17	VITA	D1b	3	328	0	44280	104600
26년 10월	16	KIB_18	KANO	D1b	7	433	300	127302	104600
26년 10월	16	KIB_19	KIYO	D1b	3	396	500	60588	104600
26년 10월	16	KIB_20	LUMI	D1b	4	378	500	81648	104600
26년 10월	16	KIB_21	SERA	D1b	7	378	0	150822	104600
26년 10월	16	KIB_22	NOVA	D1b	7	417	300	134274	104600
26년 10월	16	KIB_23	ARIA	D1b	7	346	0	128366	104600
26년 10월	16	KIB_24	KIYO	D1b	4	459	200	95472	104600
26년 10월	16	KIB_25	NOVA	D1b	6	408	200	112608	104600
26년 10월	16	KIB_26	TERRA	D1b	8	436	0	202304	104600
26년 10월	16	KIB_27	TERRA	D1b	7	409	0	163191	104600
26년 10월	16	KIB_28	ELON	D1b	4	362	200	62264	104600
26년 10월	16	KIB_29	LUMI	D1b	5	447	100	122925	104600
26년 10월	16	KIB_30	MIRA	D1b	3	322	100	42504	104600
26년 10월	16	KIB_31	TERRA	D1b	4	359	0	71800	104600
26년 10월	16	KIB_32	ELON	D1b	5	363	0	88935	104600
26년 10월	16	KIB_33	ARIA	D1b	7	352	300	123200	104600
26년 10월	16	KIB_34	TERRA	D1b	8	396	100	133056	104600
26년 10월	16	KIB_35	VITA	D1b	8	366	200	155184	104600
26년 10월	16	KIB_36	LUMI	D1b	8	333	300	130536	104600
26년 10월	16	KIB_37	SERA	D1b	5	449	0	114495	104600
26년 10월	16	KIB_38	LUMI	D1b	4	330	0	64680	104600
26년 10월	16	KIB_39	VITA	D1b	8	408	300	153408	104600
26년 10월	16	KIB_40	SERA	D1b	6	360	500	92880	104600
26년 10월	16	KIB_41	LUMI	D1b	5	389	100	110865	104600
26년 10월	16	KIB_42	NOVA	D1b	4	449	0	82616	104600
26년 10월	16	KIB_43	SERA	D1b	7	428	100	170772	104600
26년 10월	16	KIB_44	VITA	D1b	7	340	100	138040	104600
26년 10월	16	KIB_45	TERRA	D1b	7	321	0	110103	104600
26년 10월	16	KIB_46	VITA	D1b	6	368	0	117024	104600
26년 10월	16	KIB_47	ELON	D1b	3	416	100	66144	104600
26년 10월	16	KIB_48	LUMI	D1b	7	437	100	149891	104600
26년 10월	16	KIB_49	ARIA	D1b	5	337	100	90990	104600
26년 10월	16	KIB_50	TERRA	D1b	7	352	100	140448	104600
26년 10월	17	KIZ_01	SERA	D1z	7	363	200	147378	114600
26년 10월	17	KIZ_02	NOVA	D1z	6	388	0	130368	114600
26년 10월	17	KIZ_03	ELON	D1z	5	328	0	73800	114600
26년 10월	17	KIZ_04	ARIA	D1z	6	368	200	97152	114600
26년 10월	17	KIZ_05	MIRA	D1z	3	456	0	64296	114600
26년 10월	17	KIZ_06	NOVA	D1z	6	395	200	130350	114600
26년 10월	17	KIZ_07	NOVA	D1z	6	386	100	134328	114600
26년 10월	17	KIZ_08	LUMI	D1z	4	422	300	84400	114600
26년 10월	17	KIZ_09	KIYO	D1z	7	420	300	123480	114600
26년 10월	17	KIZ_10	ARIA	D1z	7	377	300	142506	114600
26년 10월	17	KIZ_11	KANO	D1z	3	336	500	46368	114600
26년 10월	17	KIZ_12	LUMI	D1z	8	340	100	125120	114600
26년 10월	17	KIZ_13	MIRA	D1z	3	330	500	50490	114600
26년 10월	17	KIZ_14	VITA	D1z	5	399	100	91770	114600
26년 10월	17	KIZ_15	KIYO	D1z	7	415	500	151060	114600
26년 10월	17	KIZ_16	ARIA	D1z	8	356	500	145248	114600
26년 10월	17	KIZ_17	VITA	D1z	5	372	0	78120	114600
26년 10월	17	KIZ_18	SERA	D1z	6	376	300	108288	114600
26년 10월	17	KIZ_19	MIRA	D1z	5	351	300	100035	114600
26년 10월	17	KIZ_20	KIYO	D1z	3	436	100	64092	114600
26년 10월	17	KIZ_21	SERA	D1z	7	352	0	135520	114600
26년 10월	17	KIZ_22	KIYO	D1z	4	344	0	72928	114600
26년 10월	17	KIZ_23	KANO	D1z	3	453	0	61155	114600
26년 10월	17	KIZ_24	MIRA	D1z	6	401	200	129924	114600
26년 10월	17	KIZ_25	VITA	D1z	8	324	500	132192	114600
26년 10월	17	KIZ_26	SERA	D1z	7	333	0	111888	114600
26년 10월	17	KIZ_27	LUMI	D1z	8	460	0	180320	114600
26년 10월	17	KIZ_28	ELON	D1z	7	438	0	177828	114600
26년 10월	17	KIZ_29	KIYO	D1z	8	448	100	193536	114600
26년 10월	17	KIZ_30	TERRA	D1z	4	394	0	85104	114600
26년 10월	17	KIZ_31	LUMI	D1z	7	449	0	144578	114600
26년 10월	17	KIZ_32	LUMI	D1z	6	405	100	119070	114600
26년 10월	17	KIZ_33	ELON	D1z	6	349	100	121452	114600
26년 10월	17	KIZ_34	VITA	D1z	8	419	0	144136	114600
26년 10월	17	KIZ_35	ARIA	D1z	5	429	0	122265	114600
26년 10월	17	KIZ_36	MIRA	D1z	7	457	0	150353	114600
26년 10월	17	KIZ_37	KIYO	D1z	8	383	0	128688	114600
26년 10월	17	KIZ_38	NOVA	D1z	5	405	0	109350	114600
26년 10월	17	KIZ_39	MIRA	D1z	6	389	100	133038	114600
26년 10월	17	KIZ_40	ARIA	D1z	8	449	100	165232	114600
26년 10월	17	KIZ_41	LUMI	D1z	5	343	300	90895	114600
26년 10월	17	KIZ_42	LUMI	D1z	4	349	0	58632	114600
26년 10월	17	KIZ_43	MIRA	D1z	4	436	0	73248	114600
26년 10월	17	KIZ_44	VITA	D1z	5	346	0	86500	114600
26년 10월	17	KIZ_45	ARIA	D1z	3	428	0	74472	114600
26년 10월	17	KIZ_46	SERA	D1z	6	374	0	116688	114600
26년 10월	17	KIZ_47	NOVA	D1z	5	337	300	82565	114600
26년 10월	17	KIZ_48	TERRA	D1z	6	391	0	107916	114600
26년 10월	17	KIZ_49	SERA	D1z	7	341	0	126511	114600
26년 10월	17	KIZ_50	ARIA	D1z	8	412	0	171392	114600
26년 11월	16	KIZ_01	VITA	D1z	6	453	0	114156	107400
26년 11월	16	KIZ_02	VITA	D1z	3	452	0	62376	107400
26년 11월	16	KIZ_03	ARIA	D1z	5	391	0	89930	107400
26년 11월	16	KIZ_04	TERRA	D1z	5	389	0	83635	107400
26년 11월	16	KIZ_05	ARIA	D1z	4	397	200	82576	107400
26년 11월	16	KIZ_06	LUMI	D1z	4	395	0	88480	107400
26년 11월	16	KIZ_07	ELON	D1z	5	396	500	114840	107400
26년 11월	16	KIZ_08	KANO	D1z	7	381	200	114681	107400
26년 11월	16	KIZ_09	ELON	D1z	4	453	100	97848	107400
26년 11월	16	KIZ_10	NOVA	D1z	3	348	0	52200	107400
26년 11월	16	KIZ_11	KANO	D1z	5	439	0	116335	107400
26년 11월	16	KIZ_12	SERA	D1z	5	344	0	86000	107400
26년 11월	16	KIZ_13	ARIA	D1z	5	456	300	102600	107400
26년 11월	16	KIZ_14	KIYO	D1z	3	393	0	66024	107400
26년 11월	16	KIZ_15	NOVA	D1z	5	340	100	86700	107400
26년 11월	16	KIZ_16	LUMI	D1z	8	380	0	155040	107400
26년 11월	16	KIZ_17	MIRA	D1z	8	436	0	188352	107400
26년 11월	16	KIZ_18	NOVA	D1z	8	449	0	197560	107400
26년 11월	16	KIZ_19	MIRA	D1z	6	336	300	102816	107400
26년 11월	16	KIZ_20	ELON	D1z	7	457	500	137557	107400
26년 11월	16	KIZ_21	ELON	D1z	3	377	0	58812	107400
26년 11월	16	KIZ_22	ARIA	D1z	3	348	300	43848	107400
26년 11월	16	KIZ_23	LUMI	D1z	4	355	0	59640	107400
26년 11월	16	KIZ_24	LUMI	D1z	3	446	0	66900	107400
26년 11월	16	KIZ_25	KIYO	D1z	7	377	500	124033	107400
26년 11월	16	KIZ_26	ARIA	D1z	5	407	100	103785	107400
26년 11월	16	KIZ_27	MIRA	D1z	5	437	500	104880	107400
26년 11월	16	KIZ_28	ARIA	D1z	5	400	200	116000	107400
26년 11월	16	KIZ_29	SERA	D1z	3	338	300	48672	107400
26년 11월	16	KIZ_30	TERRA	D1z	3	356	500	49128	107400
26년 11월	16	KIZ_31	TERRA	D1z	3	451	0	67650	107400
26년 11월	16	KIZ_32	KIYO	D1z	4	445	300	80100	107400
26년 11월	16	KIZ_33	VITA	D1z	5	459	100	105570	107400
26년 11월	16	KIZ_34	MIRA	D1z	3	449	0	60615	107400
26년 11월	16	KIZ_35	KANO	D1z	8	386	300	145136	107400
26년 11월	16	KIZ_36	KIYO	D1z	8	379	0	169792	107400
26년 11월	16	KIZ_37	TERRA	D1z	6	420	100	126000	107400
26년 11월	16	KIZ_38	NOVA	D1z	4	329	0	59220	107400
26년 11월	16	KIZ_39	ELON	D1z	6	372	500	111600	107400
26년 11월	16	KIZ_40	ELON	D1z	4	405	0	72900	107400
26년 11월	16	KIZ_41	KIYO	D1z	8	330	200	137280	107400
26년 11월	16	KIZ_42	LUMI	D1z	4	326	100	75632	107400
26년 11월	16	KIZ_43	SERA	D1z	7	428	0	134820	107400
26년 11월	16	KIZ_44	NOVA	D1z	6	444	0	141192	107400
26년 11월	16	KIZ_45	ELON	D1z	7	328	500	103320	107400
26년 11월	16	KIZ_46	MIRA	D1z	7	435	300	130935	107400
26년 11월	16	KIZ_47	KANO	D1z	7	323	0	131138	107400
26년 11월	16	KIZ_48	MIRA	D1z	3	328	500	47232	107400
26년 11월	16	KIZ_49	TERRA	D1z	3	355	500	61770	107400
26년 11월	16	KIZ_50	KIYO	D1z	4	335	300	68340	107400
26년 11월	16	KIB_01	TERRA	D1b	8	411	500	164400	107600
26년 11월	16	KIB_02	ARIA	D1b	8	402	500	157584	107600
26년 11월	16	KIB_03	MIRA	D1b	4	430	500	89440	107600
26년 11월	16	KIB_04	TERRA	D1b	8	346	200	160544	107600
26년 11월	16	KIB_05	LUMI	D1b	8	366	200	155184	107600
26년 11월	16	KIB_06	KIYO	D1b	4	448	100	89600	107600
26년 11월	16	KIB_07	KANO	D1b	8	379	0	163728	107600
26년 11월	16	KIB_08	ELON	D1b	7	423	0	124362	107600
26년 11월	16	KIB_09	MIRA	D1b	5	438	0	102930	107600
26년 11월	16	KIB_10	VITA	D1b	5	339	500	93225	107600
26년 11월	16	KIB_11	MIRA	D1b	3	451	0	70356	107600
26년 11월	16	KIB_12	VITA	D1b	4	451	0	88396	107600
26년 11월	16	KIB_13	KANO	D1b	3	333	0	57942	107600
26년 11월	16	KIB_14	LUMI	D1b	8	373	0	146216	107600
26년 11월	16	KIB_15	MIRA	D1b	5	391	0	93840	107600
26년 11월	16	KIB_16	SERA	D1b	3	347	500	60378	107600
26년 11월	16	KIB_17	VITA	D1b	3	375	0	63000	107600
26년 11월	16	KIB_18	MIRA	D1b	8	350	100	151200	107600
26년 11월	16	KIB_19	LUMI	D1b	8	440	500	165440	107600
26년 11월	16	KIB_20	KANO	D1b	3	446	200	69576	107600
26년 11월	16	KIB_21	SERA	D1b	5	371	200	89040	107600
26년 11월	16	KIB_22	LUMI	D1b	4	449	100	100576	107600
26년 11월	16	KIB_23	MIRA	D1b	8	347	300	149904	107600
26년 11월	16	KIB_24	ELON	D1b	6	358	100	96660	107600
26년 11월	16	KIB_25	MIRA	D1b	8	377	0	135720	107600
26년 11월	16	KIB_26	MIRA	D1b	6	449	200	129312	107600
26년 11월	16	KIB_27	NOVA	D1b	6	379	0	131892	107600
26년 11월	16	KIB_28	KIYO	D1b	8	452	0	209728	107600
26년 11월	16	KIB_29	ARIA	D1b	6	336	200	94752	107600
26년 11월	16	KIB_30	VITA	D1b	4	339	200	62376	107600
26년 11월	16	KIB_31	ARIA	D1b	5	407	500	115995	107600
